MTCuttingToolLifeCycleType_ToolLifePartCount,3734,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_CountDirection,4034,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_DataType,4035,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_Definition,4032,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_Initial,4036,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_Limit,4037,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_MTType,4038,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_ValuePrecision,4033,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_ValueRank,4039,Variable
MTCuttingToolLifeCycleType_ToolLifePartCount_Warning,4040,Variable
MTCuttingToolLifeCycleType_ToolLifeWear,3735,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_CountDirection,4043,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_DataType,4044,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_Definition,4041,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_Initial,4045,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_Limit,4046,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_MTType,4047,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_ValuePrecision,4042,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_ValueRank,4048,Variable
MTCuttingToolLifeCycleType_ToolLifeWear_Warning,4049,Variable
MTCuttingToolMeasurementType,3742,VariableType
MTCuttingToolMeasurementType_Code,3743,Variable
MTCuttingToolMeasurementType_EngineringUnits,3744,Variable
MTCuttingToolMeasurementType_NativeUnits,3745,Variable
MTCuttingToolMeasurementType_SignificantDigits,3746,Variable
MTCuttingToolMeasurementType_Units,3747,Variable
MTCuttingToolType,3750,ObjectType
MTCuttingToolType_CuttingToolArchitype,3755,Object
MTCuttingToolType_CuttingToolArchitype_AssetId,4085,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition,4162,Object
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data,4164,Object
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data_MimeType,4165,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data_OpenCount,4166,Variable
MTCuttingToolType_CuttingToolArchitype_CuttingToolDefinition_Data_Size,4167,Variable
